candidate_id,sample_source,semantic_bucket,exp_bucket,role_family,labeling_set,labeling_batch,label_status,llm_provider,industry,current_role
CAND_0071908,elite,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Civil Engineer
CAND_0036375,stratified,Middle 50%,5-8 years,Platform_MLOps,set_1,batch_2,unlabeled,,Manufacturing,Java Developer
CAND_0009496,stratified,Bottom 25%,0-3 years,NLP_LLM,set_1,batch_2,unlabeled,,Conglomerate,QA Engineer
CAND_0029661,stratified,Bottom 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Software,Content Writer
CAND_0022920,stratified,Middle 50%,8+ years,Analytics,set_1,batch_2,unlabeled,,IT Services,Accountant
CAND_0040732,stratified,Bottom 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Software,Accountant
CAND_0096533,stratified,Middle 50%,0-3 years,Non_Technical,set_1,batch_2,unlabeled,,Software,Customer Support
CAND_0015595,stratified,Middle 50%,5-8 years,Non_Technical,set_1,batch_2,unlabeled,,Manufacturing,Mechanical Engineer
CAND_0065302,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,IT Services,Operations Manager
CAND_0018336,stratified,Top 25%,5-8 years,Analytics,set_1,batch_2,unlabeled,,IT Services,Graphic Designer
CAND_0007356,stratified,Bottom 25%,5-8 years,Recommendation,set_1,batch_2,unlabeled,,IT Services,Frontend Engineer
CAND_0045857,stratified,Middle 50%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,IT Services,Cloud Engineer
CAND_0004397,stratified,Top 25%,8+ years,Platform_MLOps,set_1,batch_2,unlabeled,,IT Services,Software Engineer
CAND_0033587,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Conglomerate,Operations Manager
CAND_0058335,stratified,Middle 50%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,IT Services,Marketing Manager
CAND_0034964,stratified,Middle 50%,5-8 years,Platform_MLOps,set_1,batch_2,unlabeled,,Fintech,Full Stack Developer
CAND_0072081,stratified,Middle 50%,5-8 years,ML_Engineer,set_1,batch_2,unlabeled,,Food Delivery,.NET Developer
CAND_0068279,stratified,Bottom 25%,5-8 years,Search_IR,set_1,batch_2,unlabeled,,Software,DevOps Engineer
CAND_0051304,suspicious,,,NLP_LLM,set_1,batch_2,unlabeled,,IT Services,HR Manager
CAND_0058562,stratified,Middle 50%,5-8 years,NLP_LLM,set_1,batch_2,unlabeled,,Fintech,Full Stack Developer
CAND_0059497,stratified,Bottom 25%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,IT Services,Marketing Manager
CAND_0068962,stratified,Middle 50%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,Manufacturing,HR Manager
CAND_0087113,stratified,Bottom 25%,8+ years,Non_Technical,set_1,batch_2,unlabeled,,Paper Products,Civil Engineer
CAND_0083193,stratified,Top 25%,8+ years,Analytics,set_1,batch_2,unlabeled,,Paper Products,Mechanical Engineer
CAND_0017725,suspicious,,,Backend,set_1,batch_2,unlabeled,,IT Services,Java Developer
CAND_0059119,stratified,Middle 50%,3-5 years,Platform_MLOps,set_1,batch_2,unlabeled,,IT Services,Full Stack Developer
CAND_0038175,stratified,Top 25%,5-8 years,NLP_LLM,set_1,batch_2,unlabeled,,Software,Graphic Designer
CAND_0061354,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Accountant
CAND_0041149,elite,,,Search_IR,set_1,batch_2,unlabeled,,Software,Civil Engineer
CAND_0009679,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Project Manager
CAND_0033283,stratified,Middle 50%,5-8 years,Platform_MLOps,set_1,batch_2,unlabeled,,SaaS,Data Engineer
CAND_0036114,stratified,Top 25%,5-8 years,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,HR Manager
CAND_0019298,stratified,Middle 50%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,Conglomerate,Civil Engineer
CAND_0047681,stratified,Top 25%,8+ years,Analytics,set_1,batch_2,unlabeled,,Manufacturing,Operations Manager
CAND_0048784,stratified,Middle 50%,5-8 years,NLP_LLM,set_1,batch_2,unlabeled,,Conglomerate,Operations Manager
CAND_0064468,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Software,Customer Support
CAND_0046457,stratified,Bottom 25%,5-8 years,Platform_MLOps,set_1,batch_2,unlabeled,,Software,QA Engineer
CAND_0028454,stratified,Top 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Java Developer
CAND_0064423,stratified,Top 25%,5-8 years,Non_Technical,set_1,batch_2,unlabeled,,Software,Sales Executive
CAND_0005383,stratified,Top 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Software,HR Manager
CAND_0083378,stratified,Top 25%,0-3 years,Non_Technical,set_1,batch_2,unlabeled,,Manufacturing,Sales Executive
CAND_0026708,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,IT Services,Operations Manager
CAND_0042811,stratified,Bottom 25%,3-5 years,NLP_LLM,set_1,batch_2,unlabeled,,IT Services,Mechanical Engineer
CAND_0094963,elite,,,Search_IR,set_1,batch_2,unlabeled,,Conglomerate,Sales Executive
CAND_0012755,stratified,Middle 50%,0-3 years,Platform_MLOps,set_1,batch_2,unlabeled,,IT Services,Full Stack Developer
CAND_0089491,elite,,,Search_IR,set_1,batch_2,unlabeled,,Software,Sales Executive
CAND_0047672,stratified,Middle 50%,8+ years,Non_Technical,set_1,batch_2,unlabeled,,IT Services,Graphic Designer
CAND_0096038,stratified,Bottom 25%,5-8 years,NLP_LLM,set_1,batch_2,unlabeled,,Software,Content Writer
CAND_0036428,stratified,Top 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Conglomerate,Civil Engineer
CAND_0025660,elite,,,Search_IR,set_1,batch_2,unlabeled,,Software,Operations Manager
CAND_0062146,stratified,Top 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Software,Graphic Designer
CAND_0009819,stratified,Top 25%,5-8 years,NLP_LLM,set_1,batch_2,unlabeled,,Software,Accountant
CAND_0057341,stratified,Top 25%,5-8 years,Non_Technical,set_1,batch_2,unlabeled,,IT Services,Mechanical Engineer
CAND_0001911,stratified,Middle 50%,8+ years,Platform_MLOps,set_1,batch_2,unlabeled,,IT Services,DevOps Engineer
CAND_0081500,stratified,Middle 50%,8+ years,Analytics,set_1,batch_2,unlabeled,,Software,Business Analyst
CAND_0059308,stratified,Bottom 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Accountant
CAND_0012799,stratified,Top 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Software,Mechanical Engineer
CAND_0040518,suspicious,,,NLP_LLM,set_1,batch_2,unlabeled,,E-commerce,Full Stack Developer
CAND_0047947,stratified,Bottom 25%,5-8 years,Platform_MLOps,set_1,batch_2,unlabeled,,IT Services,Java Developer
CAND_0027488,stratified,Bottom 25%,5-8 years,Analytics,set_1,batch_2,unlabeled,,Manufacturing,Mechanical Engineer
CAND_0026723,stratified,Top 25%,0-3 years,Non_Technical,set_1,batch_2,unlabeled,,Software,Graphic Designer
CAND_0029029,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Mechanical Engineer
CAND_0016062,suspicious,,,NLP_LLM,set_1,batch_2,unlabeled,,IT Services,DevOps Engineer
CAND_0085374,stratified,Middle 50%,3-5 years,Search_IR,set_1,batch_2,unlabeled,,Paper Products,Senior Data Engineer
CAND_0064937,stratified,Bottom 25%,8+ years,Platform_MLOps,set_1,batch_2,unlabeled,,IT Services,DevOps Engineer
CAND_0012657,stratified,Middle 50%,3-5 years,Platform_MLOps,set_1,batch_2,unlabeled,,IT Services,Full Stack Developer
CAND_0033636,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Content Writer
CAND_0089890,stratified,Bottom 25%,3-5 years,NLP_LLM,set_1,batch_2,unlabeled,,Paper Products,Operations Manager
CAND_0034391,stratified,Top 25%,5-8 years,Search_IR,set_1,batch_2,unlabeled,,Conglomerate,HR Manager
CAND_0056562,stratified,Middle 50%,0-3 years,Platform_MLOps,set_1,batch_2,unlabeled,,E-commerce,Frontend Engineer
CAND_0020524,stratified,Top 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,IT Services,Civil Engineer
CAND_0056606,stratified,Top 25%,5-8 years,Search_IR,set_1,batch_2,unlabeled,,IT Services,Operations Manager
CAND_0098060,stratified,Bottom 25%,5-8 years,Non_Technical,set_1,batch_2,unlabeled,,Software,Accountant
CAND_0049553,stratified,Bottom 25%,5-8 years,NLP_LLM,set_1,batch_2,unlabeled,,Conglomerate,Content Writer
CAND_0072932,stratified,Bottom 25%,8+ years,Non_Technical,set_1,batch_2,unlabeled,,Software,Marketing Manager
CAND_0056254,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Software,Content Writer
CAND_0019765,stratified,Top 25%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,IT Services,Software Engineer
CAND_0058536,stratified,Bottom 25%,0-3 years,NLP_LLM,set_1,batch_2,unlabeled,,E-commerce,Analytics Engineer
CAND_0057296,stratified,Middle 50%,5-8 years,Non_Technical,set_1,batch_2,unlabeled,,IT Services,Sales Executive
CAND_0048388,stratified,Bottom 25%,5-8 years,Platform_MLOps,set_1,batch_2,unlabeled,,Transportation,Data Analyst
CAND_0032481,stratified,Bottom 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,IT Services,Full Stack Developer
CAND_0005188,stratified,Top 25%,8+ years,Analytics,set_1,batch_2,unlabeled,,Software,HR Manager
CAND_0098542,stratified,Top 25%,3-5 years,Backend,set_1,batch_2,unlabeled,,Software,Software Engineer
CAND_0082520,elite,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Sales Executive
CAND_0085031,stratified,Middle 50%,8+ years,Search_IR,set_1,batch_2,unlabeled,,IT Services,Full Stack Developer
CAND_0008042,suspicious,,,NLP_LLM,set_1,batch_2,unlabeled,,Paper Products,Software Engineer
CAND_0095947,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Civil Engineer
CAND_0034413,stratified,Top 25%,5-8 years,Other,set_1,batch_2,unlabeled,,IT Services,Mechanical Engineer
CAND_0032656,stratified,Bottom 25%,8+ years,Analytics,set_1,batch_2,unlabeled,,IT Services,Content Writer
CAND_0064379,stratified,Middle 50%,8+ years,Search_IR,set_1,batch_2,unlabeled,,IT Services,Mechanical Engineer
CAND_0056246,stratified,Middle 50%,3-5 years,Platform_MLOps,set_1,batch_2,unlabeled,,IT Services,Software Engineer
CAND_0036592,stratified,Middle 50%,3-5 years,Analytics,set_1,batch_2,unlabeled,,Conglomerate,Mechanical Engineer
CAND_0051879,stratified,Bottom 25%,0-3 years,Platform_MLOps,set_1,batch_2,unlabeled,,Software,.NET Developer
CAND_0046092,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Sales Executive
CAND_0024858,elite,,,Search_IR,set_1,batch_2,unlabeled,,IT Services,Civil Engineer
CAND_0085178,stratified,Middle 50%,0-3 years,Analytics,set_1,batch_2,unlabeled,,Software,Operations Manager
CAND_0017908,stratified,Top 25%,8+ years,Analytics,set_1,batch_2,unlabeled,,Software,Graphic Designer
CAND_0042429,elite,,,Search_IR,set_1,batch_2,unlabeled,,IT Services,Civil Engineer
CAND_0088532,stratified,Top 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Business Analyst
CAND_0000708,stratified,Middle 50%,3-5 years,Analytics,set_1,batch_2,unlabeled,,IT Services,Marketing Manager
CAND_0084897,stratified,Top 25%,8+ years,Analytics,set_1,batch_2,unlabeled,,Manufacturing,HR Manager
CAND_0021937,stratified,Middle 50%,5-8 years,Non_Technical,set_1,batch_2,unlabeled,,Software,Project Manager
CAND_0070244,stratified,Middle 50%,8+ years,Analytics,set_1,batch_2,unlabeled,,Software,Mechanical Engineer
CAND_0057604,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Graphic Designer
CAND_0049501,stratified,Middle 50%,5-8 years,Search_IR,set_1,batch_2,unlabeled,,Food Delivery,QA Engineer
CAND_0014705,suspicious,,,ML_Engineer,set_1,batch_2,unlabeled,,IT Services,Frontend Engineer
CAND_0015867,stratified,Bottom 25%,5-8 years,Search_IR,set_1,batch_2,unlabeled,,Paper Products,Content Writer
CAND_0034020,elite,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,HR Manager
CAND_0032438,stratified,Middle 50%,5-8 years,Backend,set_1,batch_2,unlabeled,,IT Services,QA Engineer
CAND_0021066,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Software,Customer Support
CAND_0071047,stratified,Top 25%,5-8 years,Search_IR,set_1,batch_2,unlabeled,,IT Services,DevOps Engineer
CAND_0069073,stratified,Top 25%,5-8 years,Non_Technical,set_1,batch_2,unlabeled,,Manufacturing,Marketing Manager
CAND_0093725,stratified,Middle 50%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Conglomerate,Business Analyst
CAND_0003209,stratified,Bottom 25%,3-5 years,Non_Technical,set_1,batch_2,unlabeled,,Software,Accountant
CAND_0054180,stratified,Top 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,IT Services,Project Manager
CAND_0021742,stratified,Bottom 25%,8+ years,Platform_MLOps,set_1,batch_2,unlabeled,,Software,DevOps Engineer
CAND_0055009,elite,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Operations Manager
CAND_0051672,stratified,Bottom 25%,3-5 years,Search_IR,set_1,batch_2,unlabeled,,IT Services,Backend Engineer
CAND_0000956,stratified,Top 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Civil Engineer
CAND_0057580,stratified,Middle 50%,3-5 years,Backend,set_1,batch_2,unlabeled,,Fintech,Full Stack Developer
CAND_0011653,stratified,Bottom 25%,8+ years,Analytics,set_1,batch_2,unlabeled,,IT Services,Customer Support
CAND_0082480,stratified,Bottom 25%,8+ years,Non_Technical,set_1,batch_2,unlabeled,,Paper Products,Content Writer
CAND_0049261,stratified,Bottom 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Software,Marketing Manager
CAND_0064011,elite,,,Search_IR,set_1,batch_2,unlabeled,,IT Services,HR Manager
CAND_0075267,stratified,Middle 50%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Marketing Manager
CAND_0065929,elite,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Project Manager
CAND_0044051,stratified,Bottom 25%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,Manufacturing,Content Writer
CAND_0032922,elite,,,Non_Technical,set_1,batch_2,unlabeled,,Conglomerate,Graphic Designer
CAND_0089222,stratified,Middle 50%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,Software,Operations Manager
CAND_0096889,stratified,Middle 50%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,Software,Civil Engineer
CAND_0069925,stratified,Bottom 25%,5-8 years,Search_IR,set_1,batch_2,unlabeled,,AI/ML,Junior ML Engineer
CAND_0045411,stratified,Bottom 25%,5-8 years,Recommendation,set_1,batch_2,unlabeled,,IT Services,Analytics Engineer
CAND_0026613,stratified,Middle 50%,5-8 years,NLP_LLM,set_1,batch_2,unlabeled,,Manufacturing,Business Analyst
CAND_0021570,stratified,Middle 50%,8+ years,Analytics,set_1,batch_2,unlabeled,,Manufacturing,HR Manager
CAND_0038184,stratified,Bottom 25%,5-8 years,Search_IR,set_1,batch_2,unlabeled,,IT Services,Data Analyst
CAND_0068164,stratified,Bottom 25%,0-3 years,Data_Science,set_1,batch_2,unlabeled,,IT Services,Analytics Engineer
CAND_0057180,elite,,,Search_IR,set_1,batch_2,unlabeled,,Software,Civil Engineer
CAND_0023128,stratified,Top 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Software,HR Manager
CAND_0070391,stratified,Middle 50%,0-3 years,Non_Technical,set_1,batch_2,unlabeled,,Manufacturing,Graphic Designer
CAND_0003034,stratified,Bottom 25%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,Manufacturing,Operations Manager
CAND_0061701,stratified,Middle 50%,0-3 years,Non_Technical,set_1,batch_2,unlabeled,,Manufacturing,Project Manager
CAND_0092043,stratified,Top 25%,5-8 years,Analytics,set_1,batch_2,unlabeled,,IT Services,Sales Executive
CAND_0078162,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Business Analyst
CAND_0060667,stratified,Top 25%,5-8 years,Platform_MLOps,set_1,batch_2,unlabeled,,IT Services,Marketing Manager
CAND_0022609,stratified,Middle 50%,5-8 years,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Project Manager
CAND_0045345,suspicious,,,NLP_LLM,set_1,batch_2,unlabeled,,Consulting,Mobile Developer
CAND_0076219,stratified,Middle 50%,5-8 years,Platform_MLOps,set_1,batch_2,unlabeled,,Software,Mobile Developer
CAND_0044673,stratified,Bottom 25%,5-8 years,NLP_LLM,set_1,batch_2,unlabeled,,Manufacturing,Operations Manager
CAND_0017148,stratified,Middle 50%,3-5 years,Platform_MLOps,set_1,batch_2,unlabeled,,IT Services,Software Engineer
CAND_0071711,stratified,Middle 50%,8+ years,Search_IR,set_1,batch_2,unlabeled,,IT Services,Sales Executive
CAND_0053575,stratified,Middle 50%,5-8 years,Analytics,set_1,batch_2,unlabeled,,Manufacturing,Business Analyst
CAND_0040297,stratified,Bottom 25%,8+ years,Analytics,set_1,batch_2,unlabeled,,IT Services,Operations Manager
CAND_0013981,stratified,Bottom 25%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,Software,Content Writer
CAND_0054591,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,IT Services,Mobile Developer
CAND_0049185,stratified,Top 25%,0-3 years,Analytics,set_1,batch_2,unlabeled,,Paper Products,HR Manager
CAND_0058773,stratified,Middle 50%,8+ years,Analytics,set_1,batch_2,unlabeled,,Software,Business Analyst
CAND_0057246,stratified,Middle 50%,0-3 years,Non_Technical,set_1,batch_2,unlabeled,,IT Services,Accountant
CAND_0022963,stratified,Middle 50%,3-5 years,Non_Technical,set_1,batch_2,unlabeled,,Conglomerate,Sales Executive
CAND_0084170,stratified,Middle 50%,8+ years,Analytics,set_1,batch_2,unlabeled,,Paper Products,Business Analyst
CAND_0089475,stratified,Top 25%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,Software,Civil Engineer
CAND_0012391,stratified,Bottom 25%,3-5 years,NLP_LLM,set_1,batch_2,unlabeled,,Conglomerate,Content Writer
CAND_0053125,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Software,Operations Manager
CAND_0049684,stratified,Middle 50%,0-3 years,Non_Technical,set_1,batch_2,unlabeled,,IT Services,Sales Executive
CAND_0014932,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Conglomerate,Graphic Designer
CAND_0071590,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Software,Graphic Designer
CAND_0092796,elite,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Mechanical Engineer
CAND_0034451,stratified,Middle 50%,5-8 years,Non_Technical,set_1,batch_2,unlabeled,,Manufacturing,Project Manager
CAND_0020853,stratified,Top 25%,3-5 years,Non_Technical,set_1,batch_2,unlabeled,,Software,Sales Executive
CAND_0091375,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,IT Services,Business Analyst
CAND_0079993,stratified,Middle 50%,8+ years,Analytics,set_1,batch_2,unlabeled,,Software,Project Manager
CAND_0053325,elite,,,Search_IR,set_1,batch_2,unlabeled,,Paper Products,HR Manager
CAND_0016001,stratified,Bottom 25%,0-3 years,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,DevOps Engineer
CAND_0085331,stratified,Bottom 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,Conglomerate,Marketing Manager
CAND_0059182,elite,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Sales Executive
CAND_0057633,stratified,Middle 50%,5-8 years,NLP_LLM,set_1,batch_2,unlabeled,,Software,Accountant
CAND_0026375,stratified,Bottom 25%,5-8 years,Analytics,set_1,batch_2,unlabeled,,Conglomerate,Customer Support
CAND_0061445,stratified,Middle 50%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,Manufacturing,Project Manager
CAND_0000906,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Software,Marketing Manager
CAND_0065137,stratified,Middle 50%,3-5 years,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Mechanical Engineer
CAND_0080714,suspicious,,,Backend,set_1,batch_2,unlabeled,,Consulting,QA Engineer
CAND_0073396,stratified,Middle 50%,8+ years,Backend,set_1,batch_2,unlabeled,,Paper Products,QA Engineer
CAND_0036390,stratified,Middle 50%,5-8 years,NLP_LLM,set_1,batch_2,unlabeled,,Manufacturing,.NET Developer
CAND_0019846,stratified,Top 25%,0-3 years,Other,set_1,batch_2,unlabeled,,IT Services,Civil Engineer
CAND_0058904,stratified,Middle 50%,8+ years,Non_Technical,set_1,batch_2,unlabeled,,Conglomerate,Accountant
CAND_0002092,suspicious,,,Recommendation,set_1,batch_2,unlabeled,,Manufacturing,Software Engineer
CAND_0023284,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Marketing Manager
CAND_0059260,stratified,Middle 50%,3-5 years,Platform_MLOps,set_1,batch_2,unlabeled,,IT Services,Cloud Engineer
CAND_0060881,stratified,Middle 50%,8+ years,Analytics,set_1,batch_2,unlabeled,,Paper Products,Project Manager
CAND_0099392,elite,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Operations Manager
CAND_0058690,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Software,HR Manager
CAND_0052029,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,Manufacturing,Business Analyst
CAND_0014064,stratified,Middle 50%,8+ years,NLP_LLM,set_1,batch_2,unlabeled,,Software,Content Writer
CAND_0001340,stratified,Bottom 25%,0-3 years,NLP_LLM,set_1,batch_2,unlabeled,,Manufacturing,Marketing Manager
CAND_0045819,stratified,Top 25%,8+ years,Search_IR,set_1,batch_2,unlabeled,,IT Services,Business Analyst
CAND_0053960,suspicious,,,Search_IR,set_1,batch_2,unlabeled,,IT Services,Civil Engineer
CAND_0007915,elite,,,Search_IR,set_1,batch_2,unlabeled,,Conglomerate,Project Manager
CAND_0008580,stratified,Bottom 25%,3-5 years,Non_Technical,set_1,batch_2,unlabeled,,Conglomerate,Content Writer
